model,dataset,demographics,iteration,auc
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,9,0.2681265942489764
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,3,0.4481906232988922
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,0,0.23894036660848053
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,2,0.1672406536253429
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Mand,1,0.2244879027274035
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,3,0.33712120521381583
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,0,0.2090932117630584
Qwen3-Embedding-0.6B__prompt-grouping,welfare,1,2,0.2878704657837342
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,2,0.27386280773947697
Qwen3-Embedding-0.6B__prompt-grouping,welfare,3,9,0.24961768047252164
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,4,0.1285750424053017
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,6,0.4571879737966644
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,8,0.19191249537511063
Qwen3-Embedding-0.6B__prompt-meaning,welfare,3,4,0.2637459793776366
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,3,0.28624102514512445
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,9,0.18886316458851338
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,3,0.23743695255615435
multilingual-e5-large-instruct__prompt-cluster,welfare,1,1,0.48535709050027176
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,8,0.24586183474256956
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,6,0.22444733864257344
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,6,0.18218682352589108
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,9,0.1947371071674314
Qwen3-Embedding-0.6B__prompt-grouping,welfare,11,7,0.2711298333991062
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,3,8,0.24062377561116174
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,5,0.19452346563932352
multilingual-e5-large-instruct__prompt-topic,welfare,3,7,0.48980760581135907
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Kvinde,9,0.2219543344762361
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,4,0.22655207105940672
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,4,8,0.3361699660061269
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,3,6,0.4263305214103016
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,0,0.15337534186739046
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Kvinde,8,0.24898642898978843
multilingual-e5-large-instruct__prompt-grouping,welfare,11,8,0.43041360227875214
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,2,7,0.39675933350080395
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,4,1,0.4056789940766915
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,9,0.37422095086938006
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,9,0.4305287573776383
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,2,0.20789821639801903
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,2,0.2496589085788541
multilingual-e5-large-instruct__prompt-similarity,welfare,3,2,0.4123405142013483
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,2,8,0.23610908895422114
Qwen3-Embedding-0.6B__prompt-similarity,rai,Unknown,2,0.20958096669879445
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,0,0.24937588941977698
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,1,0.16470207457923228
multilingual-e5-large-instruct__prompt-topic,welfare,11,2,0.48485243291883473
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,2,0.2566503779059614
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,8,0.15597374013981807
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,3,0.27222769121383794
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,1,0.23488181659550741
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,11,8,0.4102429545770478
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,1,0.27310165298364286
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,3,0.13532017674760946
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Kvinde,5,0.22139393793061204
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Unknown,2,0.24938535588967922
multilingual-e5-large-instruct__prompt-similarity,rai,Unknown,6,0.41833062585039826
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,5,0.31062551245100267
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,7,0.339162583460647
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,7,0.1996058675951845
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,9,0.20588936713740016
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,4,0.176103412506311
multilingual-e5-large-instruct__prompt-grouping,welfare,4,9,0.3964124273331067
Qwen3-Embedding-0.6B__prompt-similarity,welfare,3,8,0.22214227844025897
multilingual-e5-large-instruct__prompt-grouping,rai,Kvinde,8,0.38220361816179577
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Unknown,8,0.277366986252614
multilingual-e5-large-instruct__prompt-similarity,rai,Mand,4,0.3386234953252251
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Mand,9,0.24851642525288833
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,8,0.14924541772296077
Qwen3-Embedding-0.6B__prompt-topic,rai,Unknown,6,0.2539827978613096
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,2,0.2677012879863803
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,3,0.21336766966486131
multilingual-e5-large-instruct__prompt-cluster,welfare,2,4,0.45524853735223175
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,1,9,0.4273826744399833
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,3,9,0.2219229641572315
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,9,0.17323782547244176
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,3,0.15681171800872323
Qwen3-Embedding-0.6B__prompt-similarity,rai,Kvinde,4,0.15668078102312352
multilingual-e5-large-instruct__prompt-grouping,welfare,1,1,0.47206075597213504
multilingual-e5-large-instruct__prompt-grouping,welfare,4,3,0.39997778364187603
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,9,0.2045020639606151
Qwen3-Embedding-0.6B__prompt-grouping,rai,Unknown,5,0.2358646922977695
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,3,1,0.400884862915742
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Kvinde,0,0.23708487941440592
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Kvinde,9,0.27461399270039
multilingual-e5-large-instruct__prompt-grouping,rai,Mand,0,0.3542119853812448
multilingual-e5-large-instruct__prompt-topic,welfare,1,8,0.5182196387494921
multilingual-e5-large-instruct__prompt-similarity,welfare,3,3,0.4267895757591617
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,7,0.3610523766943885
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Unknown,0,0.28771225391237554
Qwen3-Embedding-0.6B__prompt-cluster,rai,Kvinde,1,0.13988668929901346
multilingual-e5-large-instruct__prompt-grouping,welfare,11,6,0.4293747638533535
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,1,4,0.41573963852710977
Qwen3-Embedding-0.6B__prompt-cluster,welfare,1,6,0.3040460190012152
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,11,9,0.4730901372197868
Qwen3-Embedding-0.6B__prompt-meaning,rai,Unknown,2,0.22937264921990133
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,8,0.23166803664832156
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,9,0.26415948470479506
Qwen3-Embedding-0.6B__prompt-meaning,welfare,11,3,0.28691526335429146
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,9,0.21431701066023673
multilingual-e5-large-instruct__prompt-similarity,welfare,2,0,0.4143162192393766
multilingual-e5-large-instruct__prompt-similarity,welfare,3,8,0.4375163241075001
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Unknown,1,0.2811080279157152
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,1,0.22604980892185014
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,9,0.14632551999672422
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Mand,4,0.23780697533274725
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,9,0.26689879382306914
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,2,0.35067727923543707
Qwen3-Embedding-0.6B__prompt-cluster,welfare,3,8,0.23492867179782062
multilingual-e5-large-instruct__prompt-topic,welfare,4,2,0.5076695517858696
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,7,0.4236152971915261
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,0,0.20534986625348034
Qwen3-Embedding-0.6B__prompt-topic,welfare,2,3,0.3405932610579262
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,0,0.4117008682592216
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,4,3,0.42956477242739327
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,9,0.26480366668017774
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,6,0.304687604811465
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,11,1,0.3911866597453752
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,7,0.2072699078898487
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,1,0.2086811631609052
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,2,0.2748865507799232
Qwen3-Embedding-0.6B__prompt-topic,welfare,1,6,0.38224848580645476
multilingual-e5-large-instruct__prompt-similarity,rai,Kvinde,1,0.36936587642594515
multilingual-e5-large-instruct__prompt-meaning,welfare,3,8,0.42708801928517137
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,5,0.238094823958663
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,1,0.20555657080132028
multilingual-e5-large-instruct__prompt-grouping,rai,Mand,9,0.3326141780773816
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,9,0.2193390516983203
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,4,0.25680555927655324
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,0,0.40531826923306435
multilingual-e5-large-instruct__prompt-cluster,welfare,4,0,0.4232389093396369
multilingual-e5-large-instruct__prompt-topic,rai,Unknown,8,0.3941438538697017
Qwen3-Embedding-0.6B__prompt-cluster,welfare,3,0,0.21305503102782228
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,4,0.3613767595687883
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,3,4,0.4324954782685647
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,1,6,0.41516267658431644
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,6,0.422553462491028
Qwen3-Embedding-0.6B__prompt-topic,welfare,2,8,0.3320079125624251
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,1,0.2401587546177021
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,4,0.4493539408117248
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Kvinde,2,0.22878886331400392
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,2,0.3236156682890718
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,5,0.4188742802526787
multilingual-e5-large-instruct__prompt-cluster,rai,Unknown,4,0.4003204184031816
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,4,1,0.20588183344819833
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,1,2,0.450559893813634
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,3,9,0.4742506516777122
Qwen3-Embedding-0.6B__prompt-cluster,welfare,2,4,0.27046749845878687
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,4,0.3517615461128008
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,3,0.3037350460760447
multilingual-e5-large-instruct__prompt-topic,rai,Mand,9,0.32697809416694146
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Kvinde,1,0.22767837516248893
multilingual-e5-large-instruct__prompt-topic,welfare,1,5,0.5033085243423665
multilingual-e5-large-instruct__prompt-meaning,welfare,11,3,0.40490009423775136
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,1,0.4017853298519156
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,3,0.27155829675226206
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,4,1,0.3488756387677356
Qwen3-Embedding-0.6B__prompt-grouping,rai,Mand,0,0.1260086411730408
multilingual-e5-large-instruct__prompt-grouping,rai,Unknown,6,0.415872211487131
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,1,0.29494669185089906
multilingual-e5-large-instruct__prompt-meaning,welfare,2,9,0.41044782401140734
EmbeddingGemma-Scandi-300m__prompt-meaning,rai,Mand,9,0.2685509954388922
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,7,0.22223077158264978
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,0,0.27338322882141486
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,1,0.1382386304643524
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,11,0,0.18747003791827785
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,4,0,0.3636354913894773
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,3,1,0.19284196951725702
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,4,2,0.4257077720198682
Qwen3-Embedding-0.6B__prompt-cluster,rai,Mand,0,0.13555256250209438
multilingual-e5-large-instruct__prompt-topic,rai,Kvinde,9,0.34332062049238987
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Mand,5,0.24496637852383438
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,7,0.2618558979368236
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,3,5,0.4146832486537571
multilingual-e5-large-instruct__prompt-cluster,rai,Unknown,7,0.4105233736456407
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,11,2,0.38477654959186364
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,welfare,1,5,0.279376063249308
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,9,0.4404058079306812
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,1,0.3338543447964351
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,3,3,0.22028000605251016
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,7,0.3582032603855721
Qwen3-Embedding-0.6B__prompt-similarity,welfare,3,3,0.2093326536096443
Qwen3-Embedding-0.6B__prompt-topic,rai,Unknown,7,0.2665686153422359
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,8,0.3727257269646842
Qwen3-Embedding-0.6B__prompt-meaning,welfare,2,6,0.3054796809773886
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,1,9,0.2744425512280753
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,9,0.21596956118948563
multilingual-e5-large-instruct__prompt-topic,welfare,3,5,0.4835630936028867
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,2,0.2166087795179286
EmbeddingGemma-Scandi-300m__prompt-cluster,rai,Kvinde,0,0.25646826241768195
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Unknown,9,0.2980707178542509
Qwen3-Embedding-0.6B__prompt-cluster,welfare,4,0,0.16114439672416894
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,4,0.22250897085008695
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,3,3,0.47166986180691
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,5,0.23689425904162778
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,2,0.14921201139539114
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,6,0.41377045586580297
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,2,6,0.23073198925945881
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,3,0.19460036449153884
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Mand,2,0.23345890714111783
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Mand,1,0.26815023863780635
multilingual-e5-large-instruct__prompt-topic,rai,Mand,3,0.3344230450121094
multilingual-e5-large-instruct__prompt-cluster,welfare,11,3,0.4359934805328847
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,4,1,0.1932542787254823
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,2,6,0.35533162753952413
multilingual-e5-large-instruct__prompt-grouping,welfare,3,9,0.45523806013364065
Qwen3-Embedding-0.6B__prompt-topic,welfare,4,0,0.2365709495850904
Qwen3-Embedding-0.6B__prompt-meaning,welfare,1,6,0.34091334227342646
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Kvinde,3,0.2499514324149549
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,3,6,0.18376741155578882
multilingual-e5-large-instruct__prompt-meaning,welfare,1,5,0.43412637972710155
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,4,0.24291055553217106
multilingual-e5-large-instruct__prompt-meaning,welfare,1,7,0.4268896600321734
Qwen3-Embedding-0.6B__prompt-topic,welfare,3,5,0.3115958636444942
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,1,0.1804492685717365
Qwen3-Embedding-0.6B__prompt-meaning,welfare,4,9,0.21061756645419905
Qwen3-Embedding-0.6B__prompt-topic,welfare,11,4,0.3566184023592999
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,8,0.2367460491472268
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,2,0.20669085622241506
EmbeddingGemma-Scandi-300m__prompt-similarity,rai,Unknown,9,0.25421546616787133
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,2,0.1423324184529178
Qwen3-Embedding-0.6B__prompt-grouping,welfare,1,6,0.30134712458486634
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,2,6,0.22122920253228628
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,4,7,0.19272337394036035
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Unknown,9,0.2624429698488058
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,1,5,0.4068952152039621
multilingual-e5-large-instruct__prompt-meaning,rai,Unknown,8,0.3891047240378226
Qwen3-Embedding-0.6B__prompt-topic,rai,Mand,9,0.17258767385770118
multilingual-e5-large-instruct__prompt-grouping,welfare,3,5,0.44784649978758095
Qwen3-Embedding-0.6B__prompt-topic,welfare,11,9,0.34163748431156243
multilingual-e5-large-instruct__prompt-cluster,welfare,11,2,0.42598448119335297
Qwen3-Embedding-0.6B__prompt-meaning,rai,Mand,7,0.1285217401855632
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,welfare,1,8,0.24278839532135968
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,5,0.43189330513575147
Qwen3-Embedding-0.6B__prompt-topic,rai,Kvinde,9,0.1830893852539172
multilingual-e5-large-instruct__prompt-meaning,welfare,1,4,0.4285792564073421
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Kvinde,7,0.22217120413546101
Qwen3-Embedding-0.6B__prompt-grouping,rai,Kvinde,3,0.15291180326131512
multilingual-e5-large-instruct__prompt-cluster,welfare,1,8,0.48543429987982073
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,11,3,0.21900681600374766
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,6,0.2176913304454451
EmbeddingGemma-Scandi-300m__prompt-topic,rai,Kvinde,5,0.2864220050221843
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Mand,4,0.23011634592222882
Qwen3-Embedding-0.6B__prompt-meaning,rai,Kvinde,1,0.14330421861508075
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,2,0.23180160937623198
multilingual-e5-large-instruct__prompt-meaning,rai,Kvinde,3,0.34957693899205655
multilingual-e5-large-instruct__prompt-cluster,welfare,11,6,0.4364291597320989
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,4,8,0.3758699970083997
Qwen3-Embedding-Scandi-0.6B__prompt-cluster,rai,Kvinde,3,0.25085094334712793
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,2,6,0.4140237831942036
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,4,2,0.21099472132642516
Qwen3-Embedding-0.6B__prompt-cluster,rai,Unknown,5,0.1795423195123449
Qwen3-Embedding-0.6B__prompt-grouping,welfare,3,6,0.24810489132588892
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,4,4,0.20963618057633482
Qwen3-Embedding-0.6B__prompt-meaning,welfare,3,0,0.25162304519254874
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,8,0.17097410863705703
multilingual-e5-large-instruct__prompt-similarity,rai,Unknown,7,0.421957932938739
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,4,6,0.42160937439201057
multilingual-e5-large-instruct__prompt-topic,welfare,11,7,0.46421125180629896
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,welfare,2,6,0.23745971544073166
Qwen3-Embedding-0.6B__prompt-grouping,welfare,4,2,0.18239352160844613
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,3,0.43848839983892085
EmbeddingGemma-Scandi-300m__prompt-similarity,welfare,1,9,0.4020865889343146
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Kvinde,4,0.2079947345439377
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Kvinde,8,0.23649564149931834
Qwen3-Embedding-0.6B__prompt-similarity,welfare,4,3,0.1741451533482138
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,rai,Mand,8,0.23277824031900404
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,2,5,0.3734975011784636
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,3,6,0.20010676459372362
multilingual-e5-large-instruct__prompt-cluster,welfare,11,5,0.42953359900994814
multilingual-e5-large-instruct__prompt-grouping,rai,Mand,7,0.34950679576075044
Qwen3-Embedding-Scandi-0.6B__prompt-topic,rai,Mand,8,0.23515633794112517
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,9,0.21621112451679872
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,11,1,0.3795702822169389
EmbeddingGemma-Scandi-300m__prompt-grouping,rai,Mand,3,0.2279241513028097
multilingual-e5-large-instruct__prompt-grouping,welfare,1,5,0.4623792899459027
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,1,3,0.4248422639095788
EmbeddingGemma-Scandi-300m__prompt-topic,welfare,2,5,0.41164020920970434
multilingual-e5-large-instruct__prompt-cluster,rai,Unknown,6,0.40402106982600317
multilingual-e5-large-instruct__prompt-cluster,welfare,4,7,0.40304569295906867
EmbeddingGemma-Scandi-300m__prompt-meaning,welfare,11,5,0.46065830648767897
Qwen3-Embedding-0.6B__prompt-grouping,welfare,2,8,0.2734103760639246
multilingual-e5-large-instruct__prompt-cluster,welfare,1,7,0.469317590034475
Qwen3-Embedding-Scandi-0.6B__prompt-meaning,welfare,1,6,0.26484176999063713
Qwen3-Embedding-0.6B__prompt-similarity,welfare,2,4,0.26673549155824977
multilingual-e5-large-instruct__prompt-topic,welfare,11,6,0.4879476864046254
Qwen3-Embedding-Scandi-0.6B__prompt-similarity,rai,Unknown,5,0.3019565087906496
EmbeddingGemma-Scandi-300m__prompt-grouping,welfare,2,0,0.37530095114832424
Qwen3-Embedding-0.6B__prompt-similarity,rai,Kvinde,9,0.15314177060199774
multilingual-e5-large-instruct__prompt-topic,welfare,2,4,0.47164406880028326
EmbeddingGemma-Scandi-300m__prompt-cluster,welfare,3,2,0.4225993927430885
multilingual-e5-large-instruct__prompt-cluster,welfare,2,5,0.4610757021141902
Qwen3-Embedding-Scandi-0.6B__prompt-grouping,rai,Mand,1,0.20656487405046936
Qwen3-Embedding-Scandi-0.6B__prompt-topic,welfare,1,6,0.23821179982877264
