model,dataset,demographics,iteration,auc,metric
bge-m3,rai,Unknown,4,0.3821382981396889,binary_auc
xlm-roberta-base,rai,Unknown,9,0.18550632610280243,binary_auc
static-similarity-mrl-multilingual-v1,rai,Mand,6,0.2569682627605579,binary_auc
mmBERTscandi-base-embedding,welfare,2,4,0.362001085132135,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,2,3,0.5073725119898789,binary_auc
M2V_base_glove,welfare,1,4,-0.0058552108446596925,binary_auc
m2v-dfm-large,rai,Mand,2,0.34008242296480823,binary_auc
potion-base-4M,rai,Kvinde,6,0.13096973065103745,binary_auc
xlm-roberta-base,rai,Kvinde,6,0.16989385689106315,binary_auc
potion-base-2M,welfare,3,7,0.18105424652409613,binary_auc
multilingual-e5-base,welfare,11,8,0.3804955124335995,binary_auc
xlm-roberta-large,rai,Kvinde,6,0.13809581433940013,binary_auc
multilingual-e5-base,welfare,3,6,0.3864054247446033,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,1,5,0.5364567601789763,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,3,0.3026700952979915,binary_auc
static-similarity-mrl-multilingual-v1,rai,Mand,7,0.2567680326035192,binary_auc
model2vecdk,welfare,1,6,0.42145090233995397,binary_auc
model2vecdk-stem,rai,Unknown,4,0.3228856551355044,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Kvinde,5,0.37771125958436824,binary_auc
dfm-sentence-encoder-large,welfare,1,9,0.363092481241048,binary_auc
mxbai-embed-large-v1,welfare,1,3,0.24869014649392207,binary_auc
xlm-roberta-large,rai,Unknown,8,0.1588279902274414,binary_auc
nb-sbert-base,welfare,11,6,0.4955740813244946,binary_auc
Qwen3-Embedding-0.6B,welfare,1,9,0.34446241273020034,binary_auc
LaBSE,welfare,2,4,0.437220635887525,binary_auc
xlm-roberta-large,rai,Mand,8,0.13759247725821042,binary_auc
LaBSE,welfare,2,8,0.4365820274469457,binary_auc
potion-base-8M,rai,Kvinde,8,0.14043835213036712,binary_auc
text-embedding-3-large,rai,Unknown,4,0.4695731207485465,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Mand,4,0.4051468560099616,binary_auc
M2V_base_glove_subword,welfare,1,6,0.21974368069978853,binary_auc
nb-sbert-base,welfare,3,0,0.49172150732234743,binary_auc
multilingual-e5-base,welfare,2,7,0.393638990878503,binary_auc
multilingual-e5-base,welfare,3,7,0.38680378554895295,binary_auc
LaBSE,welfare,11,3,0.454457966321637,binary_auc
model2vecdk-stem,welfare,11,2,0.39962506661792835,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,11,1,0.3016668198961459,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,3,6,0.47638616659300487,binary_auc
potion-base-4M,welfare,3,0,0.21729315311968087,binary_auc
M2V_base_glove,welfare,3,0,-0.0024070413768132004,binary_auc
potion-multilingual-128M,welfare,11,8,0.4482271512699174,binary_auc
multilingual-e5-large,welfare,3,1,0.4303487911368082,binary_auc
multilingual-e5-base,welfare,4,4,0.3670534265544266,binary_auc
multilingual-e5-large,rai,Mand,2,0.32560670616700266,binary_auc
xlm-roberta-large,rai,Mand,0,0.1374948550198156,binary_auc
text-embedding-3-small,rai,Mand,6,0.3167985649609968,binary_auc
potion-base-2M,rai,Kvinde,2,0.1245637774894822,binary_auc
static-similarity-mrl-multilingual-v1,rai,Kvinde,4,0.22869477347529282,binary_auc
potion-multilingual-128M,welfare,4,6,0.4416768398884152,binary_auc
model2vecdk-stem,welfare,1,2,0.371620536672453,binary_auc
potion-base-4M,welfare,11,0,0.24061662934434205,binary_auc
potion-multilingual-128M,welfare,2,6,0.34328794812703084,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Mand,1,0.3038451981697454,binary_auc
multilingual-e5-large-instruct,rai,Kvinde,4,0.43573208988759177,binary_auc
potion-multilingual-128M,rai,Unknown,0,0.27518679857178285,binary_auc
potion-base-8M,rai,Mand,7,0.16473867792191066,binary_auc
LaBSE,rai,Unknown,8,0.35017683008045825,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,6,0.5298074756879658,binary_auc
multilingual-e5-large-instruct,welfare,3,4,0.5384206225227695,binary_auc
Qwen3-Embedding-0.6B,welfare,3,1,0.2641753259025726,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Unknown,0,0.40042528288885665,binary_auc
text-embedding-ada-002,rai,Unknown,1,0.4255678805062399,binary_auc
m2v-dfm-large,welfare,1,2,0.4361431161734618,binary_auc
multilingual-e5-small,rai,Mand,5,0.3131435868089168,binary_auc
text-embedding-ada-002,welfare,4,7,0.44361746587936585,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Unknown,4,0.4418141683455899,binary_auc
M2V_base_glove_subword,welfare,11,4,0.24207388711772415,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Mand,1,0.40402366206027496,binary_auc
mxbai-embed-large-v1,welfare,3,5,0.1983615179199721,binary_auc
mxbai-embed-large-v1,welfare,11,1,0.2407371360821685,binary_auc
EmbeddingGemma-Scandi-300m,welfare,4,9,0.5145538505964014,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,4,0.5311013723409285,binary_auc
mmBERTscandi-base-embedding,rai,Unknown,2,0.371706553036528,binary_auc
model2vecdk-stem,welfare,3,3,0.34633128803412117,binary_auc
multilingual-e5-base,rai,Mand,6,0.31240316945589197,binary_auc
potion-base-4M,welfare,4,4,0.27532363827489936,binary_auc
M2V_base_output,rai,Mand,3,0.15500383581347024,binary_auc
static-similarity-mrl-multilingual-v1,rai,Kvinde,5,0.22516774692701322,binary_auc
multilingual-e5-small,rai,Mand,8,0.31746463764760313,binary_auc
M2V_base_glove,welfare,2,2,-0.03618778825916545,binary_auc
M2V_base_glove,welfare,11,9,0.039192433239956775,binary_auc
model2vecdk-stem,welfare,11,5,0.40296558830021834,binary_auc
M2V_base_output,welfare,4,0,0.2591979962865513,binary_auc
potion-base-8M,rai,Unknown,3,0.09656571545000063,binary_auc
text-embedding-ada-002,welfare,11,3,0.4720167655118386,binary_auc
multilingual-e5-base,welfare,3,8,0.38352223525418466,binary_auc
nb-sbert-base,welfare,1,0,0.5372036705432216,binary_auc
model2vecdk,rai,Kvinde,9,0.31176044084591065,binary_auc
M2V_base_glove,welfare,11,7,0.042016363235485306,binary_auc
mxbai-embed-large-v1,rai,Mand,3,0.22428377268882518,binary_auc
mmBERTscandi-base-embedding,welfare,1,2,0.4327699484384397,binary_auc
nb-sbert-base,welfare,1,1,0.5344589146505185,binary_auc
multilingual-e5-small,welfare,2,4,0.3527264175484573,binary_auc
text-embedding-ada-002,rai,Kvinde,3,0.36821140356220927,binary_auc
model2vecdk-stem,welfare,11,3,0.3962094115414633,binary_auc
M2V_base_output,rai,Unknown,7,0.11969901229127683,binary_auc
text-embedding-3-small,rai,Kvinde,6,0.35019169617745083,binary_auc
dfm-sentence-encoder-large,rai,Unknown,4,0.3451688509718951,binary_auc
potion-base-4M,welfare,2,9,0.18431781272284276,binary_auc
M2V_base_output,rai,Unknown,9,0.12467766770189154,binary_auc
M2V_base_output,welfare,1,1,0.22722992471886386,binary_auc
nb-sbert-base,rai,Mand,5,0.3747883015838002,binary_auc
model2vecdk-stem,welfare,11,4,0.4027713135732894,binary_auc
potion-base-8M,rai,Unknown,0,0.11059261600990754,binary_auc
bge-m3,welfare,3,3,0.4506998015616215,binary_auc
EmbeddingGemma-Scandi-300m,welfare,2,3,0.47499433302691724,binary_auc
model2vecdk-stem,rai,Mand,1,0.30616317890038486,binary_auc
M2V_base_output,rai,Kvinde,7,0.13037269952739314,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,1,0.5393753436769952,binary_auc
dfm-sentence-encoder-large,rai,Kvinde,8,0.2780965577466505,binary_auc
potion-multilingual-128M,rai,Mand,7,0.29094353180861476,binary_auc
model2vecdk-stem,welfare,1,8,0.36413904671562575,binary_auc
mxbai-embed-large-v1,welfare,3,2,0.2058742817630008,binary_auc
dfm-sentence-encoder-large,welfare,4,8,0.37836915613195465,binary_auc
multilingual-e5-small,welfare,4,5,0.3656015211515314,binary_auc
potion-base-2M,welfare,1,9,0.18889719305541283,binary_auc
multilingual-e5-small,welfare,1,8,0.43104696382699714,binary_auc
EmbeddingGemma-Scandi-300m,rai,Unknown,7,0.3859920100048001,binary_auc
multilingual-e5-large-instruct,rai,Kvinde,3,0.43845644278383455,binary_auc
dfm-sentence-encoder-large,welfare,3,7,0.3724927666177264,binary_auc
mxbai-embed-large-v1,welfare,3,7,0.20956664249642803,binary_auc
potion-base-2M,welfare,1,0,0.18435959327594506,binary_auc
nb-sbert-base,rai,Mand,2,0.37769564196792765,binary_auc
text-embedding-3-large,rai,Mand,1,0.41199261982997615,binary_auc
text-embedding-3-large,welfare,1,9,0.5452377681568988,binary_auc
potion-base-4M,welfare,3,5,0.2126142253759509,binary_auc
text-embedding-3-large,welfare,2,9,0.49247139473539486,binary_auc
model2vecdk,welfare,11,7,0.4251223740765981,binary_auc
multilingual-e5-large-instruct,rai,Mand,8,0.41205046024743086,binary_auc
multilingual-e5-base,welfare,11,9,0.3822215055939715,binary_auc
text-embedding-3-small,welfare,4,6,0.4779971665212924,binary_auc
LaBSE,welfare,11,0,0.4555208230510791,binary_auc
static-similarity-mrl-multilingual-v1,rai,Kvinde,7,0.22594792775134423,binary_auc
M2V_base_glove,rai,Kvinde,9,0.032705770075007475,binary_auc
multilingual-e5-base,welfare,11,7,0.37807644777292465,binary_auc
text-embedding-3-small,rai,Mand,1,0.310323938608268,binary_auc
multilingual-e5-large-instruct,rai,Unknown,9,0.4709011090356064,binary_auc
xlm-roberta-large,rai,Unknown,7,0.1770263938705914,binary_auc
text-embedding-ada-002,welfare,1,1,0.5434272232733023,binary_auc
potion-multilingual-128M,welfare,2,9,0.34202012402929793,binary_auc
EmbeddingGemma-Scandi-300m,welfare,1,0,0.5086958816476531,binary_auc
potion-base-4M,welfare,2,5,0.17737931255787023,binary_auc
static-similarity-mrl-multilingual-v1,welfare,2,3,0.3199260692595011,binary_auc
LaBSE,rai,Kvinde,3,0.30555562080774384,binary_auc
mmBERTscandi-base-embedding,rai,Mand,1,0.30571304017393636,binary_auc
mmBERTscandi-base-embedding,welfare,3,0,0.3704118608837075,binary_auc
text-embedding-ada-002,welfare,3,6,0.45987503927277246,binary_auc
xlm-roberta-large,welfare,11,7,0.14952762006639517,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,1,0.2993782706898637,binary_auc
multilingual-e5-large,rai,Unknown,3,0.3867639805630047,binary_auc
dfm-sentence-encoder-large,welfare,2,5,0.3296245736237324,binary_auc
potion-base-4M,rai,Kvinde,8,0.13035211592143134,binary_auc
text-embedding-ada-002,welfare,4,3,0.44664407468405254,binary_auc
bge-m3,welfare,4,9,0.4399324467355319,binary_auc
xlm-roberta-large,welfare,11,8,0.14548549958511137,binary_auc
multilingual-e5-small,welfare,11,9,0.3783490708571083,binary_auc
static-similarity-mrl-multilingual-v1,rai,Mand,5,0.26014655470891745,binary_auc
potion-base-8M,welfare,3,5,0.22898192380000346,binary_auc
EmbeddingGemma-Scandi-300m,rai,Unknown,4,0.3968860467115373,binary_auc
multilingual-e5-large,rai,Unknown,0,0.39775980993521604,binary_auc
multilingual-e5-small,welfare,2,5,0.3490083274341261,binary_auc
xlm-roberta-base,rai,Unknown,6,0.19485102651137937,binary_auc
m2v-dfm-large,welfare,11,8,0.3911179740414876,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,2,0.30565973968406895,binary_auc
text-embedding-3-small,rai,Mand,3,0.3161161337193706,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,1,0.36010931646034455,binary_auc
text-embedding-3-small,welfare,1,4,0.5107768786542427,binary_auc
nb-sbert-base,welfare,3,8,0.4892895508109316,binary_auc
potion-base-2M,welfare,3,3,0.18537125159353787,binary_auc
M2V_base_glove,welfare,2,5,-0.03220318838459053,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Mand,7,0.2993859377931605,binary_auc
xlm-roberta-large,welfare,2,5,0.08598568911456526,binary_auc
potion-base-4M,welfare,1,5,0.22494584519495103,binary_auc
nb-sbert-base,welfare,11,0,0.49899820208252577,binary_auc
text-embedding-ada-002,rai,Kvinde,0,0.3660238574159829,binary_auc
LaBSE,rai,Mand,0,0.3234673980046368,binary_auc
Qwen3-Embedding-0.6B,welfare,1,1,0.34665408048502605,binary_auc
EmbeddingGemma-Scandi-300m,welfare,11,6,0.5312511364570611,binary_auc
xlm-roberta-base,welfare,11,3,0.0746309274747369,binary_auc
M2V_base_glove_subword,rai,Kvinde,7,0.13497947549818068,binary_auc
M2V_base_output,welfare,1,6,0.21917353479468948,binary_auc
multilingual-e5-base,welfare,11,1,0.37928739901625613,binary_auc
potion-base-4M,welfare,2,4,0.17942872996865045,binary_auc
xlm-roberta-large,rai,Kvinde,2,0.14219311825797154,binary_auc
LaBSE,welfare,4,0,0.41062751211673515,binary_auc
static-similarity-mrl-multilingual-v1,welfare,1,7,0.38048109051741613,binary_auc
xlm-roberta-base,welfare,11,5,0.07412406184978566,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,1,5,0.5735778245628146,binary_auc
mmBERTscandi-base-embedding,welfare,1,0,0.42867176165578635,binary_auc
xlm-roberta-large,welfare,2,9,0.08868782575342299,binary_auc
bge-m3,welfare,4,7,0.4484441465050619,binary_auc
dfm-sentence-encoder-large,welfare,3,3,0.3743465133325291,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,3,1,0.5517397339360735,binary_auc
potion-base-4M,rai,Unknown,4,0.12053468812115332,binary_auc
text-embedding-3-small,welfare,2,0,0.469519109596949,binary_auc
potion-base-2M,rai,Mand,2,0.1554273225177887,binary_auc
mxbai-embed-large-v1,welfare,1,4,0.252004376239282,binary_auc
model2vecdk,welfare,1,4,0.4267327004491573,binary_auc
potion-base-8M,welfare,2,6,0.18540880374077123,binary_auc
model2vecdk,welfare,11,8,0.4161911380445942,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,1,1,0.37374500973260427,binary_auc
bge-m3,rai,Kvinde,2,0.3609287283047575,binary_auc
m2v-dfm-large,welfare,2,6,0.35075528290175273,binary_auc
model2vecdk,welfare,1,2,0.4242090075374554,binary_auc
text-embedding-3-small,welfare,2,7,0.47257695462568255,binary_auc
multilingual-e5-small,rai,Unknown,1,0.31432074949696864,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Unknown,6,0.39769822486495804,binary_auc
LaBSE,welfare,3,7,0.4725134579376063,binary_auc
multilingual-e5-large,rai,Mand,8,0.3254128503425007,binary_auc
mxbai-embed-large-v1,welfare,1,0,0.25623072701359456,binary_auc
LaBSE,rai,Mand,1,0.32007994814873464,binary_auc
multilingual-e5-large-instruct,welfare,3,8,0.5388486434946044,binary_auc
text-embedding-3-small,welfare,2,3,0.4704005661726084,binary_auc
mxbai-embed-large-v1,welfare,3,9,0.21042091165153096,binary_auc
xlm-roberta-base,rai,Kvinde,1,0.16841666755431806,binary_auc
potion-multilingual-128M,welfare,1,0,0.4617742315123971,binary_auc
text-embedding-3-large,welfare,1,1,0.5402828020124452,binary_auc
text-embedding-3-small,welfare,2,5,0.4742605354601281,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,3,6,0.547000008093429,binary_auc
text-embedding-ada-002,welfare,11,5,0.47144827273425083,binary_auc
potion-base-2M,welfare,2,1,0.1596038573509397,binary_auc
M2V_base_output,rai,Mand,2,0.15395033962828927,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,2,4,0.5148389040446153,binary_auc
model2vecdk-stem,welfare,11,0,0.4041381173298729,binary_auc
multilingual-e5-large-instruct,welfare,11,9,0.5066294105916169,binary_auc
potion-base-2M,welfare,2,8,0.15968395788159395,binary_auc
potion-base-2M,welfare,3,6,0.1863295460328544,binary_auc
potion-base-4M,welfare,2,0,0.18351054877761913,binary_auc
m2v-dfm-large,rai,Mand,5,0.3428991128167921,binary_auc
dfm-sentence-encoder-large,rai,Mand,6,0.29885900233191515,binary_auc
mmBERTscandi-base-embedding,welfare,2,9,0.3621174070090864,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,1,1,0.5778769705114312,binary_auc
multilingual-e5-base,welfare,3,5,0.39698934589499957,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Kvinde,7,0.4266501531915536,binary_auc
bge-m3,rai,Mand,8,0.3312426428284999,binary_auc
multilingual-e5-base,rai,Mand,7,0.31074886734952,binary_auc
LaBSE,rai,Unknown,1,0.3424596007353911,binary_auc
mxbai-embed-large-v1,welfare,2,5,0.19804876806645727,binary_auc
xlm-roberta-large,rai,Kvinde,3,0.14168337586894042,binary_auc
text-embedding-3-large,rai,Kvinde,1,0.4119431251543046,binary_auc
text-embedding-3-small,welfare,11,7,0.4645539584023519,binary_auc
potion-base-2M,welfare,2,2,0.16239726031362436,binary_auc
text-embedding-3-large,welfare,4,0,0.4627108927275357,binary_auc
M2V_base_output,welfare,11,5,0.23168150656641603,binary_auc
model2vecdk-stem,welfare,1,6,0.3665809903772674,binary_auc
xlm-roberta-large,rai,Unknown,5,0.1737044356255066,binary_auc
multilingual-e5-large,welfare,1,4,0.45009645472945264,binary_auc
dfm-sentence-encoder-large,welfare,2,1,0.3318932399584407,binary_auc
Qwen3-Embedding-0.6B,rai,Unknown,3,0.23015570005810027,binary_auc
text-embedding-ada-002,rai,Kvinde,8,0.36745596705824485,binary_auc
M2V_base_output,welfare,3,3,0.21243812875555038,binary_auc
bge-m3,rai,Mand,9,0.33310969183459527,binary_auc
EmbeddingGemma-Scandi-300m,rai,Kvinde,8,0.36738770446926966,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Mand,8,0.3592003288980399,binary_auc
Qwen3-Embedding-0.6B,welfare,11,8,0.3034269282834966,binary_auc
xlm-roberta-base,welfare,2,7,0.059589899136987,binary_auc
m2v-dfm-large,rai,Unknown,0,0.39506662047596935,binary_auc
EmbeddingGemma-Scandi-300m,rai,Unknown,9,0.38923295929954504,binary_auc
EmbeddingGemma-Scandi-300m,welfare,1,9,0.510890705427247,binary_auc
multilingual-e5-large-instruct,welfare,4,0,0.49214724179493435,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,5,0.5323683698796708,binary_auc
multilingual-e5-large-instruct,welfare,2,1,0.5277554388917424,binary_auc
potion-base-8M,welfare,4,4,0.2740769387891673,binary_auc
text-embedding-3-large,rai,Unknown,0,0.4689557257956604,binary_auc
model2vecdk,welfare,1,1,0.4264900760773616,binary_auc
multilingual-e5-base,welfare,3,0,0.3902327150566597,binary_auc
potion-base-4M,rai,Unknown,0,0.12009696943472024,binary_auc
text-embedding-3-small,welfare,1,2,0.5061365574977468,binary_auc
model2vecdk-stem,rai,Mand,5,0.304312941463468,binary_auc
m2v-dfm-large,rai,Unknown,6,0.37339702059554336,binary_auc
dfm-sentence-encoder-large,rai,Kvinde,1,0.27841637356852283,binary_auc
Qwen3-Embedding-0.6B,welfare,3,9,0.26275049820964164,binary_auc
multilingual-e5-large-instruct,rai,Mand,6,0.4095211548212711,binary_auc
m2v-dfm-large,welfare,2,3,0.3531132429379748,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,9,0.5454352954061299,binary_auc
multilingual-e5-large-instruct,welfare,11,8,0.5052254283432821,binary_auc
LaBSE,rai,Mand,6,0.3157123902180785,binary_auc
static-similarity-mrl-multilingual-v1,welfare,11,8,0.3400379039485358,binary_auc
multilingual-e5-base,rai,Unknown,5,0.3802724461971591,binary_auc
multilingual-e5-small,rai,Unknown,4,0.30622379250876697,binary_auc
M2V_base_output,welfare,3,7,0.2053076148198276,binary_auc
LaBSE,welfare,4,1,0.4111450691189606,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,1,0,0.5722902007244542,binary_auc
Qwen3-Embedding-0.6B,welfare,2,7,0.30513325515732426,binary_auc
multilingual-e5-base,rai,Unknown,2,0.39022569976203325,binary_auc
model2vecdk,rai,Unknown,1,0.3348480746248161,binary_auc
m2v-dfm-large,welfare,3,4,0.4203072922281981,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,3,4,0.47564468345487404,binary_auc
multilingual-e5-base,welfare,2,5,0.38291223818435627,binary_auc
LaBSE,welfare,2,5,0.43641692190180714,binary_auc
bge-m3,welfare,2,5,0.48055352395414164,binary_auc
model2vecdk-stem,rai,Kvinde,4,0.30962845845334264,binary_auc
xlm-roberta-large,welfare,11,3,0.14717897695031185,binary_auc
xlm-roberta-large,welfare,2,2,0.08495657991962173,binary_auc
xlm-roberta-base,welfare,2,1,0.06059669053181022,binary_auc
M2V_base_glove_subword,welfare,11,2,0.2390428423684564,binary_auc
M2V_base_glove_subword,rai,Unknown,9,0.12659872919048365,binary_auc
potion-base-4M,rai,Mand,2,0.16010781274690436,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,11,7,0.48958474855941403,binary_auc
M2V_base_glove,welfare,3,5,0.004726930733588065,binary_auc
xlm-roberta-base,rai,Unknown,5,0.18975605800267747,binary_auc
Qwen3-Embedding-0.6B,welfare,2,9,0.3068104325588914,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,11,8,0.5750115589954298,binary_auc
text-embedding-ada-002,welfare,1,8,0.5413742072352966,binary_auc
text-embedding-3-large,rai,Mand,9,0.41126176137619164,binary_auc
nb-sbert-base,welfare,3,9,0.49646308099468883,binary_auc
M2V_base_glove_subword,rai,Unknown,0,0.15606226511797341,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Mand,9,0.3607172878362514,binary_auc
text-embedding-ada-002,rai,Kvinde,9,0.3672484508148726,binary_auc
M2V_base_glove,rai,Kvinde,4,0.0340227452468641,binary_auc
nb-sbert-base,welfare,2,7,0.4779103525051573,binary_auc
M2V_base_glove,welfare,2,6,-0.03732018884928661,binary_auc
EmbeddingGemma-Scandi-300m,welfare,3,0,0.5418772514814058,binary_auc
LaBSE,welfare,1,3,0.5007040049938983,binary_auc
M2V_base_glove_subword,rai,Kvinde,2,0.13811867028096933,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Mand,8,0.34295738243355595,binary_auc
potion-base-8M,rai,Unknown,1,0.08805295752871323,binary_auc
dfm-sentence-encoder-large,welfare,1,5,0.3666446640723613,binary_auc
multilingual-e5-large,welfare,2,4,0.4213514315302925,binary_auc
M2V_base_glove_subword,welfare,1,5,0.21234400029920478,binary_auc
m2v-dfm-large,welfare,1,0,0.4366704308622566,binary_auc
m2v-dfm-large,welfare,3,9,0.423960211248608,binary_auc
model2vecdk-stem,welfare,4,1,0.33388252392786716,binary_auc
multilingual-e5-small,rai,Unknown,7,0.3289986874712596,binary_auc
M2V_base_glove_subword,rai,Unknown,5,0.12865817681516953,binary_auc
text-embedding-3-small,rai,Mand,2,0.3121808096065,binary_auc
multilingual-e5-base,welfare,2,1,0.3907879504893263,binary_auc
multilingual-e5-large-instruct,welfare,1,3,0.5677039394215037,binary_auc
Qwen3-Embedding-0.6B,welfare,4,9,0.2086635191851876,binary_auc
M2V_base_glove,rai,Mand,8,0.08646245546226837,binary_auc
potion-base-2M,welfare,4,3,0.21396141384379055,binary_auc
M2V_base_glove,welfare,1,2,-0.0067263645416538445,binary_auc
static-similarity-mrl-multilingual-v1,rai,Unknown,5,0.27303516683567836,binary_auc
M2V_base_glove,welfare,2,9,-0.03351815484669038,binary_auc
EmbeddingGemma-Scandi-300m,rai,Unknown,2,0.37449513917111016,binary_auc
text-embedding-3-large,welfare,1,4,0.5416094979164762,binary_auc
Qwen3-Embedding-0.6B,welfare,2,5,0.31335699600293715,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,0,0.36049878753130493,binary_auc
mmBERTscandi-base-embedding,welfare,3,4,0.3641774872429622,binary_auc
LaBSE,welfare,2,7,0.4383935965398385,binary_auc
xlm-roberta-base,rai,Unknown,1,0.1850386502518223,binary_auc
M2V_base_glove_subword,rai,Kvinde,0,0.1375434642611695,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,1,7,0.5932811981070597,binary_auc
M2V_base_output,welfare,1,0,0.22011199263209225,binary_auc
static-similarity-mrl-multilingual-v1,rai,Kvinde,1,0.22836773374306404,binary_auc
potion-base-4M,welfare,11,2,0.2441558074215492,binary_auc
multilingual-e5-large,welfare,4,2,0.42955903703258985,binary_auc
potion-base-4M,welfare,4,6,0.27022594833708635,binary_auc
static-similarity-mrl-multilingual-v1,welfare,3,5,0.351122420329177,binary_auc
xlm-roberta-large,welfare,2,1,0.08579183267206324,binary_auc
xlm-roberta-large,welfare,4,9,0.1933128836579575,binary_auc
mmBERTscandi-base-embedding,welfare,1,6,0.43132605032503046,binary_auc
text-embedding-ada-002,welfare,3,2,0.46396268950719793,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,3,0.1605093602485475,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,7,0.5531591778944748,binary_auc
mmBERTscandi-base-embedding,welfare,4,2,0.4000645767652557,binary_auc
text-embedding-ada-002,welfare,3,7,0.4615856987037861,binary_auc
potion-multilingual-128M,rai,Mand,0,0.2880455392421448,binary_auc
static-similarity-mrl-multilingual-v1,welfare,3,6,0.3447195778185788,binary_auc
multilingual-e5-base,welfare,11,2,0.38079960873311053,binary_auc
EmbeddingGemma-Scandi-300m,welfare,2,5,0.4705943043289253,binary_auc
M2V_base_output,welfare,2,4,0.16071433920170053,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,3,0.30106283390657834,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,3,2,0.47417469991231004,binary_auc
multilingual-e5-small,rai,Kvinde,7,0.2964622330554337,binary_auc
bge-m3,rai,Unknown,6,0.38035015640108133,binary_auc
model2vecdk,welfare,3,4,0.38601195727957127,binary_auc
multilingual-e5-large,welfare,1,9,0.4504451545628475,binary_auc
model2vecdk,welfare,4,7,0.3846369690464042,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,4,0.552275404766674,binary_auc
model2vecdk,rai,Kvinde,5,0.3117758217732676,binary_auc
multilingual-e5-base,rai,Mand,2,0.31456520193969645,binary_auc
potion-multilingual-128M,rai,Mand,1,0.28831634308188697,binary_auc
model2vecdk,rai,Mand,9,0.29638372882047576,binary_auc
mmBERTscandi-base-embedding,welfare,4,1,0.40216056526368804,binary_auc
static-similarity-mrl-multilingual-v1,welfare,11,6,0.3504087565627713,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,1,9,0.36887178410367594,binary_auc
xlm-roberta-base,welfare,1,3,0.09422560355435641,binary_auc
M2V_base_output,welfare,2,1,0.16114215095369067,binary_auc
text-embedding-3-small,welfare,1,8,0.5052804174183683,binary_auc
text-embedding-ada-002,rai,Unknown,9,0.42625690666028626,binary_auc
M2V_base_output,welfare,11,0,0.2426765488845399,binary_auc
mxbai-embed-large-v1,rai,Unknown,2,0.23368031906240969,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,11,5,0.4891481931457236,binary_auc
potion-base-2M,welfare,3,2,0.1911443111825708,binary_auc
M2V_base_output,welfare,3,9,0.21018104430562834,binary_auc
model2vecdk-stem,welfare,11,6,0.40505604413831886,binary_auc
model2vecdk-stem,welfare,3,8,0.3423318733435207,binary_auc
multilingual-e5-small,welfare,1,0,0.4270568598365418,binary_auc
M2V_base_glove,rai,Kvinde,3,0.03344824811954175,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,4,9,0.48049022771106736,binary_auc
model2vecdk,welfare,3,0,0.38966011681573093,binary_auc
text-embedding-3-large,welfare,3,4,0.5020780772866972,binary_auc
